"SITE_ID","LOCATION_ELEV","LOCATION_LAT","LOCATION_LONG","Date","GROUP_ID","VARIABLE_GROUP","VARIABLE","DATAVALUE","NA_L1CODE","NA_L1NAME","NA_L2CODE","NA_L2NAME"
"US-Shd","346",36.9333,-96.6833,NA,26951,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_UNIT","gC m-2","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,26951,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_DATE","1999-11-19","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,26960,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER","418.8","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,26960,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,26960,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,26960,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_UNIT","gC m-2","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,26960,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_DATE","2000-07-20","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,26961,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER","426.3","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,26961,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,26961,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,26961,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_UNIT","gC m-2","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,26961,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_DATE","2000-08-17","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27223,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER","322","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27223,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27223,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27223,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_UNIT","gC m-2","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27223,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_DATE","1997-03-05","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27224,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER","705","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27224,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27224,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27224,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_UNIT","gC m-2","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27224,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_DATE","1997-10-10","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27228,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER","295.2","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27228,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27228,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27228,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_UNIT","gC m-2","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27228,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_DATE","2001-03-26","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27238,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER","337","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27238,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27238,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27238,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_UNIT","gC m-2","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27238,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_DATE","1998-07-08","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27240,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER","176.1","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27240,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27240,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27240,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_UNIT","gC m-2","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27240,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_DATE","2000-05-06","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27241,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER","190.2","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27241,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27241,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27241,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_UNIT","gC m-2","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27241,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_DATE","2000-05-25","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27242,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER","321.6","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27242,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27242,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27242,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_UNIT","gC m-2","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27242,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_DATE","2000-06-22","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27512,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER","52","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27512,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27512,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27512,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_UNIT","gC m-2","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27512,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_DATE","1997-03-31","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27513,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER","671","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27513,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27513,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27513,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_UNIT","gC m-2","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27513,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_DATE","1997-08-17","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27517,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER","44","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27517,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27517,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27517,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_UNIT","gC m-2","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27517,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_DATE","1999-04-06","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27860,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER","653","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27860,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27860,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27860,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_UNIT","gC m-2","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27860,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_DATE","1997-09-26","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27867,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER","384","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27867,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27867,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27867,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_UNIT","gC m-2","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27867,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_DATE","1999-06-16","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27868,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER","522","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27868,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27868,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27868,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_UNIT","gC m-2","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27868,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_DATE","1999-07-02","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27879,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER","309","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27879,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27879,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27879,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_UNIT","gC m-2","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27879,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_DATE","1998-05-27","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27880,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER","335","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27880,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27880,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27880,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_UNIT","gC m-2","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27880,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_DATE","1998-06-09","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27883,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER","339.3","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27883,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27883,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27883,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_UNIT","gC m-2","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,27883,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_DATE","2000-06-08","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28117,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER","625","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28117,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28117,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28117,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_UNIT","gC m-2","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28117,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_DATE","1997-10-24","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28118,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER","577","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28118,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28118,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28118,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_UNIT","gC m-2","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28118,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_DATE","1997-11-07","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28125,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER","417","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28125,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28125,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28125,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_UNIT","gC m-2","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28125,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_DATE","1999-07-14","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28126,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER","816","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28126,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28126,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28126,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_UNIT","gC m-2","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28126,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_DATE","1999-07-28","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28129,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER","298","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28129,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28129,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28129,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_UNIT","gC m-2","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28129,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_DATE","1998-06-24","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28130,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER","67.8","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28130,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28130,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28130,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_UNIT","gC m-2","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28130,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_DATE","2000-04-27","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28230,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER","372","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Shd","346",36.9333,-96.6833,NA,28230,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
